Source Region ID,Capture Time,Position in Source Image X,Position in Source Image Y,Size in Source Image X,Size in Source Image Y,Identified as a worm by human,Identified as a worm by machine,Identified as an incorrectly thresholded worm,Identified as an incorrectly disambiguated multiple worm group,Identified as a small larvae,pixel_area,bitmap_width,bitmap_height,bitmap_diagonal,spine_length,distance_between_ends,width_average,width_max,width_min,width_variance,width_at_center,width_at_end_0,width_at_end_1,spine_length_to_area,spine_length_to_bitmap_width_ratio,spine_length_to_bitmap_height_ratio,spine_length_to_bitmap_diagonal_ratio,spine_length_to_max_width_ratio,spine_length_to_average_width,end_width_to_middle_width_ratio_0,end_width_to_middle_width_ratio_1,end_width_ratio,curvature_average,curvature_maximum,curvature_total,curvature_variance,curvature_x_intercepts,intensity_rel_average,intensity_rel_variance,intensity_rel_skew,intensity_rel_maximum,intensity_rel_spine_average,intensity_rel_spine_variance,intensity_rel_roughness_entropy,intensity_rel_roughness_spatial_var,intensity_rel_dark_avg,intensity_rel_dark_area,intensity_rel_neighborhood,intensity_rel_dist_from_neighborhood,intensity_rel_containing_image_average,intensity_rel_normalized_average,intensity_rel_normalized_max,intensity_rel_normalized_spine_average,intensity_abs_average,intensity_abs_variance,intensity_abs_skew,intensity_abs_maximum,intensity_abs_spine_average,intensity_abs_spine_variance,intensity_abs_roughness_entropy,intensity_abs_roughness_spatial_var,intensity_abs_dark_avg,intensity_abs_dark_area,intensity_abs_neighborhood,intensity_abs_dist_from_neighborhood,intensity_abs_containing_image_average,intensity_abs_normalized_average,intensity_abs_normalized_max,intensity_abs_normalized_spine_average,edge_area,edge_object_area_ratio,intensity_profile_edge,intensity_profile_center,intensity_profile_max,intensity_profile_variance,Experiment Name,Plate Name,Device,Strain,Condition 1,Condition 2,Condition 3,Culturing Temperature,Experiment Temperature,Food Source,Environmental Conditions,time spent included,time_spent_excluded,average_time,excluded by visual inspection,overlap with path match,Age (days),Stationary Worm ID,Movement State
53869,1423942930,3112,2294,94,66,0,0,0,0,0,2029,94,66,114.856,110.042,84.2279,17.7495,19.8443,11.5566,7.63063,19.5075,17.7634,14.32,0.0542347,1.17066,1.6673,0.958084,5.54528,6.19973,0.910595,0.734078,1.24046,0.26902,1.11545,29.8612,1.33607,3,53,678.421,0.233371,165.4,58.1935,-491.532,4.44749,11.3317,20.3309,0,2.24822,50.7518,0,0,-165.4,0,118,780.06,0.0509801,73.7,58.1935,-2330.71,4.51234,-11.4723,155.553,0,181.035,-63.0349,0,0,73.7,0,276,0.136028,10.33,66,78.013,517.728,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,0,0,567929,no,0,1.11262,0,Fast
53869,1423942930,4009,2297,133,130,0,0,0,0,0,2519,133,130,185.981,157.143,86.9582,13.8848,19.0022,8.54938,6.94318,10.5011,14.3561,14.7185,0.0623829,1.18152,1.20879,0.844938,8.2697,11.3176,1.36711,1.40162,0.975378,0.369766,1.43637,59.5323,2.49591,6,38,254.002,0.313593,172.76,49.4386,-165.677,4.0721,8.45958,17.6501,0,4.31652,33.6835,0,0,-172.76,0,132,471.538,-0.235548,81.74,49.4386,-4475.67,4.39949,-8.6924,161.698,0,181.06,-49.0598,0,0,81.74,0,382,0.151647,6.2802,60.7143,60.7143,280.939,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,648000,0,567929,no,3321,1.11262,43,Fast
53869,1423942930,4009,2297,133,130,0,0,0,0,0,2188,133,130,185.981,129.705,116.545,14.7151,18.782,10.6917,4.79762,16.687,14.0444,15.1789,0.0592803,0.975228,0.997733,0.697411,6.90583,8.81444,0.841639,0.909627,0.925258,0.350264,0.808433,46.9354,1.5337,3,38,221.274,0.382641,162.233,54,-58.5377,4.02888,8.26364,18.6819,0,4.55379,33.4462,0,0,-162.233,0,124,456.401,0.0215421,81.3488,54,-2614.84,4.39171,-8.90287,154.362,0,181.083,-57.0831,0,0,81.3488,0,304,0.13894,6.2802,60.7143,60.7143,280.939,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,648000,0,567929,no,3321,1.11262,43,Fast
53869,1423942930,2953,2316,51,120,0,0,0,0,0,1753,51,120,130.388,99.2846,94.0117,14.8683,17.8603,13.572,1.24563,16.8074,14.0318,14.6208,0.056637,1.94676,0.827372,0.761456,5.55896,6.67761,0.83486,0.869904,0.959715,0.248941,1.06783,25.392,1.18664,1,38,281.177,0.408844,172.286,55.381,-139.884,4.07346,8.14627,17.4914,0,2.25392,35.7461,0,0,-172.286,0,141,337.359,-0.277698,101.2,55.381,-4050.3,4.21299,-8.3672,164.357,0,186.652,-45.6524,0,0,101.2,0,244,0.13919,6.75738,70.5714,70.5714,453.723,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,0,0,567929,no,0,1.11262,0,Fast
53869,1423942930,4267,2346,129,36,0,0,0,0,0,2052,129,36,133.929,108.898,102.607,16.5164,19.5552,15.268,1.03794,17.4979,16.622,14.8614,0.0530692,0.84417,3.02494,0.813101,5.56875,6.59332,0.949945,0.849327,1.11847,0.287004,0.568704,32.7184,1.03199,3,48,487.895,0.242183,159.829,66.4,-222.613,4.37554,10.6351,19.2805,0,2.2775,45.7225,0,0,-159.829,0,119,526.688,-0.034591,78.4146,66.4,-1306.09,4.40715,-10.9463,150.351,0,178.285,-59.2854,0,0,78.4146,0,268,0.130604,10.6866,32,53.7954,228.454,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,0,0,567929,no,0,1.11262,0,Fast
53869,1423942930,4876,2392,35,108,0,0,0,0,0,1565,35,108,113.53,96.6728,85.4732,13.8276,20.7413,11.6953,6.1114,16.5266,12.1903,12.1251,0.0617718,2.76208,0.895119,0.85152,4.66089,6.9913,0.737618,0.733673,1.00538,0.373219,1.23932,37.6951,2.00484,2,39,219.901,0.349836,183.935,50.9737,-94.2992,4.01809,10.4097,19.9105,0,0.951197,38.0488,0,0,-183.935,0,156,265.134,-0.128748,117.968,50.9737,-7839.89,4.12311,-10.6687,178.24,0,200.658,-44.6581,0,0,117.968,0,250,0.159744,8.40356,63,65.9524,398.443,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,0,0,567929,no,0,1.11262,0,Fast
53869,1423942930,4113,2405,73,122,0,0,0,0,0,2298,73,122,142.172,116.548,108.707,16.5564,18.827,13.2901,3.68811,18.3207,13.2901,14.1205,0.0507173,1.59655,0.955314,0.819768,6.19049,7.03947,0.725416,0.770742,0.941192,0.242215,1.02369,29.3081,1.12235,4,44,379.287,0.233026,166.689,57.561,-232.007,4.26471,8.22765,18.6144,0,3.78005,40.22,0,0,-166.689,0,134,392.555,-0.102496,90.4889,57.561,-3307.45,4.32527,-8.37465,160.83,0,181.964,-47.9635,0,0,90.4889,0,296,0.128808,7.75809,69.1429,69.1429,422.379,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,0,0,567929,no,0,1.11262,0,Fast
53869,1423942930,4361,2475,139,47,0,0,0,0,0,2105,139,47,146.731,119.073,107.611,14.5083,18.4056,10.6093,5.22816,18.6915,12.5047,13.5196,0.0565669,0.856643,2.53348,0.811507,6.46941,8.20726,0.669006,0.723304,0.924931,0.272015,0.576127,32.9139,0.952753,3,39,259.116,0.367217,155.667,48.3721,-149.67,4.08564,9.22465,18.3943,0,1.86917,37.1308,0,0,-155.667,0,121,292,-0.0201955,85.9524,48.3721,-3360.68,4.19531,-9.66278,144.817,0,170.784,-49.7838,0,0,85.9524,0,295,0.140143,6.33686,30,49.7458,195.44,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,496800,0,567929,no,8978,1.11262,21,Fast
53869,1423942930,2392,2514,42,133,0,0,0,0,0,2082,42,133,139.474,105.658,103.68,15.4966,20.0764,11.6584,4.32385,17.1757,12.8759,15.6455,0.0507482,2.51566,0.794419,0.757544,5.26278,6.81813,0.74966,0.910911,0.822978,0.165373,0.415012,18.0257,0.38511,5,32,149.074,0.369803,162.244,35.5455,-166.347,3.81915,6.28499,16.4832,0,2.26638,29.7336,0,0,-162.244,0,133,186.562,0.251975,106.22,35.5455,-6546.26,3.97432,-6.69109,152.445,0,181.023,-48.0225,0,0,106.22,0,284,0.136407,6.32922,16.6667,37.4743,163.741,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,684000,0,567929,no,200,1.11262,27,Fast
53869,1423942930,2912,2626,113,34,0,0,0,0,0,1631,113,34,118.004,91.6179,85.0022,15.6604,17.6709,13.3818,1.57268,18.3345,13.8977,12.1452,0.0561728,0.810778,2.69464,0.776395,5.18467,5.85029,0.758006,0.662421,1.1443,0.309617,0.633893,30.6521,1.20806,3,56,572.549,0.0966615,158.094,91.5,-332.199,4.4792,14.1198,23.3252,0,5.78711,50.2129,0,0,-158.094,0,119,538.797,0.0931303,75.125,91.5,-145.136,4.44656,-14.5029,151.911,0,176.585,-57.585,0,0,75.125,0,232,0.142244,10.9213,60.7143,66.3348,366.163,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,0,0,567929,no,0,1.11262,0,Fast
53869,1423942930,2857,2660,45,116,0,0,0,0,0,2021,45,116,124.423,106.054,84.3456,14.6773,19.3537,10.7424,4.95416,15.4777,11.5878,11.5248,0.0524762,2.35676,0.914262,0.852372,5.4798,7.22574,0.748678,0.744608,1.00547,0.38018,0.763657,42.2,1.85167,3,39,302.791,0.394272,169.375,53.1176,-169.28,4.15901,8.52947,16.9752,0,3.24038,35.7596,0,0,-169.375,0,134,409.879,-0.14942,91.05,53.1176,-3430.27,4.34579,-9.21316,161.168,0,182.849,-48.8488,0,0,91.05,0,286,0.141514,7.26841,32.25,49.5833,208.36,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,511200,0,567929,no,962,1.11262,34,Fast
53869,1423942930,2966,2659,106,51,0,0,0,0,0,1583,106,51,117.631,101.853,84.6535,13.2175,19.0392,11.8527,4.6347,13.7202,15.8986,13.8013,0.0643416,0.960874,1.99711,0.865868,5.34963,7.7059,1.15877,1.00591,1.15196,0.449951,0.976554,46.7949,2.52541,2,42,320.729,0.352052,171.226,47.4286,-174.065,4.19728,11.9308,18.9684,0,5.0463,36.9537,0,0,-171.226,0,127,399.474,0.474675,91.3871,47.4286,-4048.58,4.31451,-12.4229,156.81,0,182.916,-55.9157,0,0,91.3871,0,241,0.152243,7.91168,43.6364,53.9829,245.971,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,594000,0,567929,no,468,1.11262,17,Fast
53869,1423942930,2203,2685,110,93,0,0,0,0,0,2031,110,93,144.045,112.907,106.116,15.4376,17.4881,11.2624,3.92011,17.5296,11.4688,13.5354,0.0555917,1.02642,1.21405,0.783829,6.4562,7.31375,0.654254,0.772147,0.847319,0.186593,0.445231,22.3911,0.455726,5,37,333.871,0.668806,157.225,69.2,-422.335,4.07486,7.61787,16.6626,0,1.70791,35.2921,0,0,-157.225,0,123,405.598,-0.233847,82.65,69.2,-1296.27,4.27205,-8.11505,148.771,0,173.31,-50.3096,0,0,82.65,0,274,0.134909,4.74891,50.8,50.8,267.793,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,0,0,567929,no,0,1.11262,0,Fast
53869,1423942930,4751,2678,131,43,0,0,0,0,0,2197,131,43,137.877,122.524,107.832,15.9653,17.2628,14.3742,0.780164,17.8096,13.7441,14.4384,0.0557688,0.935298,2.8494,0.888649,7.09758,7.6744,0.771724,0.810709,0.951913,0.264871,0.582395,32.8441,0.887989,2,67,768.758,-0.210879,177.209,94.4468,-62.8927,4.50084,15.1021,26.7426,0,1.50373,65.4963,0,0,-177.209,0,128,828.071,0.265437,84.6047,94.4468,-83.6997,4.56446,-15.3464,170.185,0,198.487,-70.4873,0,0,84.6047,0,290,0.131998,6.98301,93.2,98.2444,1035.56,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,0,0,567929,no,0,1.11262,0,Fast
53869,1423942930,4411,2645,68,89,0,0,0,0,0,1681,68,89,112.004,101.244,80.4656,15.4663,18.4855,13.5056,1.84487,15.6241,14.0137,12.2751,0.0602286,1.48889,1.13758,0.903931,5.47696,6.54613,0.89693,0.785653,1.14164,0.224983,0.980081,24.0731,0.937192,4,37,330.647,0.971655,152.727,51.3462,-154.545,4.13647,9.22266,16.9583,0,2.03322,34.9668,0,0,-152.727,0,126,348.86,-0.582641,79.8182,51.3462,-3596.29,4.19069,-9.46562,148.875,0,175.103,-49.103,0,0,79.8182,0,255,0.151695,7.78108,42.875,48.4514,225.718,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,0,0,567929,no,0,1.11262,0,Fast
53869,1423942930,4185,2720,111,101,0,0,0,0,0,2663,111,101,150.073,147.513,107.594,15.6168,23.2589,13.4407,7.12116,19.6409,13.3906,14.9799,0.0553934,1.32894,1.46052,0.982938,6.34221,9.44577,0.681771,0.762689,0.893904,0.297026,0.767368,46.0391,0.886408,4,47,389.997,0.066072,169.283,56.0233,-179.419,4.24393,11.0456,20.2481,0,2.16823,44.8318,0,0,-169.283,0,123,515.452,0.149445,77.7925,56.0233,-2379.26,4.48204,-11.6552,155.835,0,186.55,-63.5498,0,0,77.7925,0,353,0.132557,6.03384,69.2727,69.2727,421.938,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,0,0,567929,no,0,1.11262,0,Fast
53869,1423942930,4563,2768,45,90,0,0,0,0,0,1244,45,90,100.623,93.7507,73.5165,11.6086,14.0334,10.7529,0.992026,12.1016,11.649,11.4088,0.0753623,2.08335,1.04167,0.931702,6.68054,8.07597,0.962599,0.942751,1.02105,0.397873,0.765366,39.7873,1.9288,1,31,103.223,0.291355,141.917,36.3704,-80.2267,3.65084,10.3961,17.5645,0,3.52619,27.4738,0,0,-141.917,0,121,161.723,-0.0782369,92.7917,36.3704,-5404.08,3.88789,-10.917,138.698,0,166.286,-45.286,0,0,92.7917,0,220,0.176849,9.04077,39.6667,39.6667,101.173,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,493200,0,567929,no,1710,1.11262,28,Fast
53869,1423942930,4530,2829,42,93,0,0,0,0,0,1299,42,93,102.044,90.1202,69.1525,12.9008,15.3921,9.93245,2.9263,16.9261,11.3738,12.096,0.0693766,2.14572,0.969035,0.88315,5.85497,6.98563,0.671967,0.714635,0.940294,0.318478,0.596891,30.5739,1.20335,2,34,161.309,0.296921,145.2,52.0476,-28.4772,3.80844,9.39934,18.0425,0,3.56797,30.432,0,0,-145.2,0,123,161.606,0.332399,101.48,52.0476,-3022.24,3.86758,-9.9934,141.915,0,166.354,-43.3539,0,0,101.48,0,202,0.155504,7.35493,54,54,215.957,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,0,0,567929,no,0,1.11262,0,Fast
53869,1423942930,2755,2873,129,53,0,0,0,0,0,2275,129,53,139.463,110.449,104.172,16.877,19.4747,15.4295,1.39504,19.0538,15.5197,15.4813,0.0485489,0.856193,2.08394,0.791957,5.6714,6.54434,0.814519,0.812503,1.00248,0.277996,0.761146,31.4135,1.03148,4,59,569.061,-0.300034,167.756,79.3333,-12.6667,4.35925,12.5972,23.7758,0,2.49405,56.506,0,0,-167.756,0,115,733.527,0.393737,73.6222,79.3333,-229.87,4.53706,-13.1948,155.732,0,187.658,-72.6579,0,0,73.6222,0,290,0.127473,9.70833,53,71.4438,406.215,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,511200,0,567929,no,232,1.11262,34,Fast
53869,1423942930,4368,2921,133,34,0,0,0,0,0,2130,133,34,137.277,108.157,102.831,16.1188,18.5313,14.7436,1.37023,19.7653,14.8644,17.6817,0.0507781,0.813213,3.1811,0.787876,5.83647,6.71001,0.752046,0.894584,0.840666,0.239296,0.449309,26.0833,0.670233,3,48,443.009,0.0886959,158.024,63.0638,-28.9407,4.33593,10.2955,19.2113,0,2.38646,45.6135,0,0,-158.024,0,116,506.768,0.217071,74.3333,63.0638,-1377.12,4.4271,-10.8419,149.052,0,176.858,-60.8582,0,0,74.3333,0,276,0.129577,9.47917,58.8571,58.8571,297.756,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,0,0,567929,no,0,1.11262,0,Fast
53869,1423942930,2096,2932,167,113,0,0,0,0,0,1426,167,113,201.638,100.835,90.4547,16.5143,19.1138,9.48172,10.5568,18.7197,9.7267,2.85383,0.0707121,0.603805,0.892349,0.500081,5.27553,6.10595,0.519598,0.152451,3.4083,0.480845,1.07275,50.0079,2.96704,4,36,331.811,0.571772,146.75,45.4706,-330.738,4.10259,7.08156,15.3754,0,4.39847,31.6015,0,0,-146.75,0,112,445.694,0.0850666,76,45.4706,-2777.93,4.30391,-7.53404,141.463,0,177.982,-65.9822,0,0,76,0,222,0.15568,5.1893,31.3333,51.2603,223.61,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,0,0,567929,no,0,1.11262,0,Fast
53869,1423942930,2096,2932,167,113,0,0,0,0,0,2091,167,113,201.638,118.749,106.937,17.5577,23.8518,10.4864,10.4195,19.3786,11.213,15.7471,0.0567904,0.71107,1.05087,0.588919,4.97861,6.76334,0.578629,0.812604,0.712068,0.266775,1.55181,32.5466,1.67645,4,52,744.561,0.178451,161.317,77.55,-883.305,4.4583,11.2398,17.6651,0,3.41245,48.5876,0,0,-161.317,0,111,525.05,0.572359,73.6341,77.55,-497.694,4.40612,-11.5428,145.792,0,178.809,-67.8086,0,0,73.6341,0,294,0.140603,5.1893,31.3333,51.2603,614.486,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,0,0,567929,no,0,1.11262,0,Fast
53869,1423942930,2015,2980,68,126,0,0,0,0,0,2113,68,126,143.178,107.866,102.845,14.8565,15.833,13.8043,0.387389,16.2009,14.6919,13.6298,0.0510487,1.58626,0.856078,0.753368,6.81273,7.26052,0.906859,0.841301,1.07792,0.249579,0.537878,26.4554,0.83883,3,44,285.734,0.249929,177.762,69.5493,-77.6511,4.14495,9.3307,21.7773,0,2.82834,41.1717,0,0,-177.762,0,145,375.031,-0.226082,103.214,69.5493,-2597.53,4.28454,-9.65745,170.609,0,193.334,-48.3339,0,0,103.214,0,279,0.13204,6.06343,70.1563,70.1563,470.553,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,0,0,567929,no,0,1.11262,0,Fast
53869,1423942930,3278,2999,141,47,0,0,0,0,0,2644,141,47,148.627,117.588,105.708,18.5871,30.2629,14.2542,14.9925,23.2646,19.0964,23.5858,0.0444734,0.833955,2.50186,0.791159,3.88554,6.3263,0.820834,1.0138,0.809657,0.236659,0.554865,28.3991,0.684972,3,54,514.2,-0.0575018,169.962,71.4762,-128.861,4.35592,9.71192,22.089,0,1.95723,52.0428,0,0,-169.962,0,125,650.755,0.232854,83.0577,71.4762,-725.79,4.49229,-10.656,162.142,0,192.024,-67.0239,0,0,83.0577,0,308,0.11649,7.20309,79.5833,82.1563,624.073,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,0,0,567929,no,0,1.11262,0,Fast
53869,1423942930,4464,3009,117,34,0,0,0,0,0,1759,117,34,121.84,104.363,87.905,14.4549,17.0567,12.6486,2.08847,18.4747,12.3443,14.1546,0.0593306,0.891988,3.06949,0.856554,6.11857,7.21988,0.668173,0.766161,0.872105,0.387119,0.701164,41.8089,1.77016,3,38,288.18,0.749006,150.4,53.2,-122.047,4.07972,8.79385,18.2792,0,1.78963,36.2104,0,0,-150.4,0,123,321.826,-0.651602,80.4571,53.2,-3174.81,4.13823,-9.07535,144.057,0,171.062,-48.062,0,0,80.4571,0,255,0.144969,8.75219,46.5,47.619,149.731,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,0,0,567929,no,0,1.11262,0,Fast
53869,1423942930,4221,3062,103,81,0,0,0,0,0,2042,103,81,131.034,108.691,93.4265,16.1585,23.5307,12.8809,5.90703,14.5018,18.5091,15.4311,0.0532278,1.05525,1.34187,0.829486,4.61912,6.72656,1.27633,1.06408,1.19947,0.29009,1.04223,32.4901,1.41434,4,51,438.083,0.087003,165.225,72.2727,-91.4835,4.34536,11.6725,22.3039,0,2.17377,48.8262,0,0,-165.225,0,129,472.538,0.0403697,88.425,72.2727,-1655.24,4.36534,-11.8106,159.637,0,183.485,-54.4851,0,0,88.425,0,281,0.13761,6.75602,80.6667,80.6667,613.79,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,0,0,567929,no,0,1.11262,0,Fast
53869,1423942930,3841,3135,104,52,0,0,0,0,0,1601,104,52,116.276,99.8391,79.9138,13.3231,16.2453,12.0371,0.935876,14.2446,13.2927,13.2289,0.0623605,0.959991,1.91998,0.858642,6.14572,7.49368,0.933176,0.928697,1.00482,0.376957,0.680966,40.7114,1.82705,2,43,360.656,0.460566,168.813,45,-297.333,4.25559,12.8818,19.3531,0,2.10559,40.8944,0,0,-168.813,0,127,363.047,0.146081,91.3125,45,-4320.38,4.29027,-13.0539,154.162,0,185.928,-58.9285,0,0,91.3125,0,248,0.154903,8.57317,48,54.1765,211.407,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,0,0,567929,no,0,1.11262,0,Fast
53869,1423942930,2707,3136,99,108,0,0,0,0,0,2245,99,108,146.509,133.013,115.39,15.7512,18.5586,12.6689,2.85375,18.9326,12.2287,14.7059,0.0592486,1.34357,1.2316,0.907881,7.1672,8.44464,0.645908,0.776752,0.831551,0.335213,1.14494,44.9185,1.8025,4,50,523.35,0.439448,162.159,76.339,-171.467,4.41324,11.0193,21.5457,0,2.51915,47.4809,0,0,-162.159,0,123,612.505,-0.202176,72.75,76.339,-872.8,4.51525,-11.2563,155.695,0,183.13,-60.1298,0,0,72.75,0,300,0.13363,7.31225,58.2353,67.1455,467.347,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,0,0,567929,no,0,1.11262,0,Fast
53869,1423942930,3159,3219,106,77,0,0,0,0,0,2160,106,77,131.015,113.202,90.9905,15.6588,22.7998,12.5013,6.90019,19.916,13.7628,20.3121,0.0524083,1.06794,1.47016,0.864037,4.96504,7.22929,0.691043,1.01989,0.677567,0.334365,1.46958,40.4582,2.41327,3,43,393.893,0.426782,166.163,56.9677,-250.347,4.24803,9.33111,18.4792,0,2.28576,40.7142,0,0,-166.163,0,128,469.592,-0.118373,85.186,56.9677,-2901.07,4.39925,-9.85782,157.525,0,186.932,-58.9317,0,0,85.186,0,298,0.137963,6.33968,68.5,72.3478,463.948,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,0,0,567929,no,0,1.11262,0,Fast
53869,1423942930,4127,3202,98,56,0,0,0,0,0,1612,98,56,112.872,90.3301,79.3999,15.065,18.0139,10.3476,5.89344,12.5796,16.665,16.2998,0.056036,0.921735,1.61304,0.80029,5.01446,5.99602,1.32477,1.29574,1.02241,0.356657,0.905207,32.8125,1.77265,2,47,445.581,0.289507,164.563,62.7105,-276.648,4.29468,11.7618,20.3075,0,2.46861,44.5314,0,0,-164.563,0,129,465.349,-0.188817,86.0938,62.7105,-3009.94,4.35652,-11.9797,156.984,0,182.572,-53.5719,0,0,86.0938,0,223,0.138337,9.72837,45.2857,56.6918,224.816,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,514800,0,567929,no,1075,1.11262,23,Fast
53869,1423942930,2250,3140,136,139,0,0,0,0,0,1971,136,139,194.466,112.163,94.4566,12.3909,17.3517,7.83882,8.74112,14.4227,12.9379,12.5635,0.0569064,0.824725,0.806925,0.576772,6.46407,9.05201,0.89705,0.871091,1.0298,0.561246,6.30516,67.3495,10.151,4,32,215.536,1.06914,169.667,39.2903,-56.4169,3.95634,7.89358,15.6142,0,3.1424,28.8576,0,0,-169.667,0,124,278.234,0.673314,93.5128,39.2903,-5111.19,4.13005,-8.78925,148.206,0,172.559,-48.5591,0,0,93.5128,0,323,0.163876,5.61697,39.8125,39.8125,161.435,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,0,140400,567929,yes,10914,1.11262,51,Fast
53869,1423942930,2250,3140,136,139,0,0,0,0,0,2086,136,139,194.466,116.627,95.3696,14.2081,17.1228,8.905,6.68491,17.8316,13.339,11.727,0.0559093,0.85755,0.839042,0.599729,6.8112,8.20847,0.748054,0.657652,1.13746,0.389199,0.992004,47.4823,2.04287,3,37,270.942,0.537784,165.585,40.4737,-91.1392,4.12496,8.61058,16.4988,0,2.91007,34.0899,0,0,-165.585,0,119,443.773,0.390063,75.6098,40.4737,-3752.75,4.38535,-9.41461,150.547,0,172.853,-53.8527,0,0,75.6098,0,323,0.154842,5.61697,39.8125,39.8125,244.745,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,0,140400,567929,yes,10914,1.11262,51,Fast
53869,1423942930,3820,3271,89,88,0,0,0,0,0,1913,89,88,125.16,109.59,87.976,14.869,17.5749,12.5096,3.2533,14.952,13.0344,13.1377,0.0572868,1.23134,1.24534,0.875597,6.23558,7.37034,0.87175,0.878659,0.992137,0.391143,0.954305,44.9815,1.98126,3,38,285.963,0.509804,164,48.52,-210.909,4.11299,8.62589,17.2251,0,2.31741,35.6826,0,0,-164,0,133,332.585,-0.129294,93.6579,48.52,-4209.16,4.22427,-8.97257,158.058,0,185.964,-52.9642,0,0,93.6579,0,272,0.142185,6.58503,61.5,61.5,320.231,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,0,0,567929,no,0,1.11262,0,Fast
53869,1423942930,3303,3236,92,99,0,0,0,0,0,2132,92,99,135.148,119.673,100.371,15.6422,18.5316,13.5048,1.97158,17.7126,13.5056,13.8563,0.0561319,1.3008,1.20882,0.885497,6.45779,7.65066,0.762487,0.782286,0.97469,0.298697,0.675487,36.7397,1.14883,4,40,525.951,0.786404,164.095,61.5417,-250.1,4.26959,8.71998,15.6643,0,3.37518,36.6248,0,0,-164.095,0,128,632.311,-0.414798,75.3333,61.5417,-2326.89,4.45849,-9.24066,158.57,0,182.744,-54.7441,0,0,75.3333,0,294,0.137899,6.91528,91,91,506.242,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,0,0,567929,no,0,1.11262,0,Fast
53869,1423942930,3380,3316,40,126,0,0,0,0,0,1996,40,126,132.197,111.387,102.923,15.6885,22.6502,12.7493,3.52222,18.0611,13.0908,15.5234,0.0558051,2.78467,0.884024,0.842584,4.9177,7.09991,0.724805,0.859492,0.843295,0.315737,0.738037,37.5727,1.31232,3,42,249.087,0.0729348,168.128,60.6875,-44.2586,4.07553,9.1131,20.4837,0,4.05887,37.9411,0,0,-168.128,0,140,242.86,0.282889,112.436,60.6875,-3599.44,4.07683,-9.40768,163.108,0,183.311,-43.3108,0,0,112.436,0,275,0.137776,7.35897,74,74,461.38,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,594000,0,567929,no,160,1.11262,37,Fast
53869,1423942930,4006,3387,59,178,0,0,0,0,0,3053,59,178,187.523,164.901,148.968,18.133,25.3728,11.5715,16.9243,20.3407,12.6314,12.6682,0.0540126,2.79492,0.926407,0.87936,6.49911,9.09395,0.620991,0.6228,0.997095,0.297135,1.23022,50.513,1.56958,5,37,175.365,0.106298,167.131,48.76,-73.1935,3.93013,8.03213,18.9262,0,2.40351,34.5965,0,0,-167.131,0,131,337.545,0.0652489,96.7049,48.76,-4155.77,4.25291,-8.75564,156.83,0,183.046,-52.0465,0,0,96.7049,0,414,0.135604,7.42838,34.8333,43.3846,137.428,2015_02_13_four_temp_scaling,moose_a::1,moose,,27,,,,27,,,0,0,567929,no,0,1.11262,0,Fast
